,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
3613,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  Nice quality, however it does not have a nose wire and will not stay in place.

",0,24-Aug-20,,p,"

  Nice quality, however it does not have a nose wire and will not stay in place.

"
3614,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  Nice face mask, hard to find ones that fit over my beard, but these do.

",0,20-Sep-20,,p,"

  Nice face mask, hard to find ones that fit over my beard, but these do.

"
3615,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Kids love the way they fit and feel. Washed a few times already and seem to be withstanding the punishment.

",0,24-Aug-20,,p,"

  Kids love the way they fit and feel. Washed a few times already and seem to be withstanding the punishment.

"
3616,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  Bought for grandkids and they love the comfort and they feel they can breathe.

",0,19-Aug-20,,n,"

  Bought for grandkids and they love the comfort and they feel they can breathe.

"
3617,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  These are so much more comfortable than other masks I have bought.

",0,30-Sep-20,,p,"

  These are so much more comfortable than other masks I have bought.

"
3618,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  I measured myself, (as requested,) and settled on a medium rather tan a small.  They sent me a large, which is way too big, but I don't want to bother with sending it back.

",0,20-Jul-20,,p,"

  I measured myself, (as requested,) and settled on a medium rather tan a small.  They sent me a large, which is way too big, but I don't want to bother with sending it back.

"
3619,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I've gone through so a number of different masks that claim to be one size fits all but most are either too short on the ear loop or don't comfortably cover from bridge of the nose down to the chin.  These finally fit comfortably where I don't feel like I need to readjust.

",0,23-Aug-20,,p,"

  I've gone through so a number of different masks that claim to be one size fits all but most are either too short on the ear loop or don't comfortably cover from bridge of the nose down to the chin.  These finally fit comfortably where I don't feel like I need to readjust.

"
3620,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I recommend buying the larger size as it feels pretty tight.  These are ok.

",0,20-Aug-20,,p,"

  I recommend buying the larger size as it feels pretty tight.  These are ok.

"
3621,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  Very comfortable. My husband has finally found a mask he likes.

",0,7-Oct-20,,n,"

  Very comfortable. My husband has finally found a mask he likes.

"
3622,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  they are super hot when worn, and they stretch out and become loose too easily.

",0,31-Jul-20,,p,"

  they are super hot when worn, and they stretch out and become loose too easily.

"
3623,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  These lack the metal ""nose bar"" which is necessary for better proootection.

",0,15-Aug-20,,p,"

  These lack the metal ""nose bar"" which is necessary for better proootection.

"
3624,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  All of my masks have been too big. Finally one that fits right. I’m glad I found this.

",0,6-Aug-20,,p,"

  All of my masks have been too big. Finally one that fits right. I’m glad I found this.

"
3625,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Bought for my 5 years old child. Fits well, very comfortable fabric.

",0,12-Sep-20,,p,"

  Bought for my 5 years old child. Fits well, very comfortable fabric.

"
3626,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",2,"

  Nice mask. Very comfortable. Definitely not an xlarge. Large at best. Size knocked it down a star overall for me!

",0,22-Sep-20,,n,"

  Nice mask. Very comfortable. Definitely not an xlarge. Large at best. Size knocked it down a star overall for me!

"
3627,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  This is the best products I've shared this to my sister and friends too!

",0,1-Sep-20,,p,"

  This is the best products I've shared this to my sister and friends too!

"
3628,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Large is Good for Small face ,But large size is too small for big man.

",0,2-Sep-20,,p,"

  Large is Good for Small face ,But large size is too small for big man.

"
3629,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  Nice comfy masks. Washed them first, and they are super comfy and soft. I wear glasses and not sure if they would fog up ; 5 stars nonetheless.Made in Vietnam.

",0,6-Jul-20,,n,"

  Nice comfy masks. Washed them first, and they are super comfy and soft. I wear glasses and not sure if they would fog up ; 5 stars nonetheless.Made in Vietnam.

"
3630,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  A little thick for physical tasks. Comfy and stylish though.

",0,8-Oct-20,,p,"

  A little thick for physical tasks. Comfy and stylish though.

"
3631,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Very happy with this mask.  Arrived quickly.  Good quality.  Item is made in Vietnam

",0,21-Jul-20,,p,"

  Very happy with this mask.  Arrived quickly.  Good quality.  Item is made in Vietnam

"
3632,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Great size. I have a big face. Nothing in mask to shape around nose. That would have made the NAS better.

",0,1-Oct-20,,p,"

  Great size. I have a big face. Nothing in mask to shape around nose. That would have made the NAS better.

"
3633,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  My daughter has a small face. She measures about 4” from the chart. Medium fits her well.

",0,10-Aug-20,,p,"

  My daughter has a small face. She measures about 4” from the chart. Medium fits her well.

"
3634,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  A little hard to breathe in versus a paper mask, but fits so much better. Way more comfortable.

",0,28-Jun-20,,p,"

  A little hard to breathe in versus a paper mask, but fits so much better. Way more comfortable.

"
3635,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  good quality mask...seem to be well made.. quick shipping.. second order of mask..

",0,2-Jul-20,,p,"

  good quality mask...seem to be well made.. quick shipping.. second order of mask..

"
3636,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  The XL fits perfectly for those of us who big heads.  I bought this product several times because of this.  5 stars!

",0,27-Aug-20,,p,"

  The XL fits perfectly for those of us who big heads.  I bought this product several times because of this.  5 stars!

"
3637,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Exactly as described and fits snug with plenty of room to breathe comfortable.

",0,20-Jul-20,,p,"

  Exactly as described and fits snug with plenty of room to breathe comfortable.

"
3638,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  XL? My husband has a big face and a beard. Not big enough. Why doesn’t anyone make masks for big bearded men?

",0,8-Aug-20,,n,"

  XL? My husband has a big face and a beard. Not big enough. Why doesn’t anyone make masks for big bearded men?

"
3639,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Super soft and fit perfectly. My son is 9, 4’3”, and about 82lbs. I ordered the medium.

",0,6-Oct-20,,p,"

  Super soft and fit perfectly. My son is 9, 4’3”, and about 82lbs. I ordered the medium.

"
3640,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  Bought medium for a 5 foot 7, 130 pound girl. The mask was fine if she didn’t talk. But if she talked it would move down and she would have to adjust it. Not because it was too small, but because it wasn’t big enough to stay in place..

",0,2-Sep-20,,p,"

  Bought medium for a 5 foot 7, 130 pound girl. The mask was fine if she didn’t talk. But if she talked it would move down and she would have to adjust it. Not because it was too small, but because it wasn’t big enough to stay in place..

"
3641,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Very comfortable face mask.  Easy to adjust around my glasses!

",0,26-Sep-20,,p,"

  Very comfortable face mask.  Easy to adjust around my glasses!

"
3642,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  These are our go to masks for my husband and I. Very comfy.

",0,26-Sep-20,,n,"

  These are our go to masks for my husband and I. Very comfy.

"
3643,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Product fits great over my chin and beard. Only issue is the material is hot and makes it harder to breath.

",0,28-Jun-20,,p,"

  Product fits great over my chin and beard. Only issue is the material is hot and makes it harder to breath.

"
3644,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  I ordered two packs on the same order.  Two packs of masks were delivered.  One pack of masks had a filter pocket, the other pack of masks did not.

",0,30-Jul-20,,p,"

  I ordered two packs on the same order.  Two packs of masks were delivered.  One pack of masks had a filter pocket, the other pack of masks did not.

"
3645,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  Not really any larger than a standard mask.  Thick and not very breathable.

",0,4-Aug-20,,p,"

  Not really any larger than a standard mask.  Thick and not very breathable.

"
3646,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  These are the best masks I have bought so far.  They are comfortable, soft, and easy to put on.  I washed them once and they are still in new condition.  I will be buying more.

",0,6-Aug-20,,p,"

  These are the best masks I have bought so far.  They are comfortable, soft, and easy to put on.  I washed them once and they are still in new condition.  I will be buying more.

"
